0,"the movie's downfall is to substitute plot for personality . it doesn't really know or care about the characters , and uses them as markers for a series of preordained events ."
1,"anchored by friel and williams's exceptional performances , the film's power lies in its complexity . nothing is black and white ."
0,a bland animated sequel that hardly seems worth the effort .
1,a wildly entertaining scan of evans' career .
1,"a delectable and intriguing thriller filled with surprises , read my lips is an original . this is a story of two misfits who don't stand a chance alone , but together they are magnificent ."
0,"as pure over-the-top trash , any john waters movie has it beat by a country mile ."
1,"É uma pena que , mais tarde , o próprio filme abandone o tom de paródia e passe a utilizar os mesmos clichês que havia satirizado ."
0,there's not one decent performance from the cast and not one clever line of dialogue .
0,"the tuxedo wasn't just bad ; it was , as my friend david cross would call it , 'hungry-man portions of bad' ."
0,it won't be long before you'll spy i spy at a video store near you .
1,[an] absorbing documentary .
1,underachieves only in not taking the shakespeare parallels quite far enough .
1,[a] devastatingly powerful and astonishingly vivid holocaust drama .
1,"the subtle strength of "" elling "" is that it never loses touch with the reality of the grim situation ."
0,"like schindler's list , the grey zone attempts to be grandiloquent , but ends up merely pretentious -- in a grisly sort of way ."
0,"we never feel anything for these characters , and as a result the film is basically just a curiosity ."
1,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene ."
0,this isn't even madonna's swept away . this is her blue lagoon .
1,"when the movie mixes the cornpone and the cosa nostra , it finds a nice rhythm ."
1,"a jewish ww ii doc that isn't trying simply to out-shock , out-outrage or out-depress its potential audience ! who knew . . ."
0,hollywood's answer to an air ball .
0,suffers from a decided lack of creative storytelling .
0,"the angst-ridden , affluent slacker characters are more grating than engaging ."
0,"the smash 'em-up , crash 'em-up , shoot 'em-up ending comes out of nowhere substituting mayhem for suspense ."
0,what you end up getting is the vertical limit of surfing movies - memorable stunts with lots of downtime in between .
0,barely gets off the ground .
1,a very capable nailbiter .
0,"what madonna does here can't properly be called acting -- more accurately , it's moving and it's talking and it's occasionally gesturing , sometimes all at once ."
1,"the production has been made with an enormous amount of affection , so we believe these characters love each other ."
1,"the year 2002 has conjured up more coming-of-age stories than seem possible , but take care of my cat emerges as the very best of them ."
0,"when the precise nature of matthew's predicament finally comes into sharp focus , the revelation fails to justify the build-up ."
1,"the film's plot may be shallow , but you've never seen the deep like you see it in these harrowing surf shots ."
1,"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins ."
1,it turns out to be smarter and more diabolical than you could have guessed at the beginning .
0,"it briefly flirts with player masochism , but the point of real interest - audience sadism -- is evaded completely ."
1,i walked away from this new version of e . t . just as i hoped i would -- with moist eyes .
1,works as pretty contagious fun .
0,the package in which this fascinating -- and timely -- content comes wrapped is disappointingly generic .
0,"here's my advice , kev . start reading your scripts before signing that dotted line ."
0,"jones helps breathe some life into the insubstantial plot , but even he is overwhelmed by predictability ."
1,"my big fat greek wedding is not only the best date movie of the year , it's also a -- dare i say it twice -- delightfully charming -- and totally american , i might add -- slice of comedic bliss ."
0,the characters are never more than sketches . . . which leaves any true emotional connection or identification frustratingly out of reach .
0,barry sonnenfeld owes frank the pug big time
0,only in its final surprising shots does rabbit-proof fence find the authority it's looking for .
0,the script is a dim-witted pairing of teen-speak and animal gibberish .
1,"the tone errs on the shrill side , tempered by a soft southern gentility that speaks of beauty , grace and a closet full of skeletons ."
1,a french film with a more down-home flavor .
1,a good thriller .
0,five screenwriters are credited with the cliché-laden screenplay ; it seems as if each watered down the version of the one before .
1,"not everything works , but the average is higher than in mary and most other recent comedies ."
1,"a burst of color , music , and dance that only the most practiced curmudgeon could fail to crack a smile at ."
1,"it has a way of seeping into your consciousness , with lingering questions about what the film is really getting at ."
0,will probably be one of those movies barely registering a blip on the radar screen of 2002 .
1,"inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening ."
1,somehow ms . griffiths and mr . pryce bring off this wild welsh whimsy .
1,raimi crafted a complicated hero who is a welcome relief from the usual two-dimensional offerings .
1,"'compleja e intelectualmente retadora , el ladrón de orquídeas es uno de esos filmes que vale la pena ver precisamente por su originalidad . '"
1,a deeply felt and vividly detailed story about newcomers in a strange new world .
1,"what lifts the film high above run-of-the-filth gangster flicks is its refusal to recognise any of the signposts , as if discovering a way through to the bitter end without a map ."
1,a wildly funny prison caper .
1,"based on dave barry's popular book of the same name , the movie benefits from having a real writer plot out all of the characters' moves and overlapping story ."
1,"if cinema had been around to capture the chaos of france in the 1790's , one imagines the result would look like something like this ."
1,"funny , somber , absurd , and , finally , achingly sad , bartleby is a fine , understated piece of filmmaking ."
1,"it's got some pretentious eye-rolling moments and it didn't entirely grab me , but there's stuff here to like ."
0,"unlike trey parker , sandler doesn't understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself ."
0,"far too clever by half , howard's film is really a series of strung-together moments , with all the spaces in between filled with fantasies , daydreams , memories and one fantastic visual trope after another ."
0,"fans of the tv series will be disappointed , and everyone else will be slightly bored ."
1,"in spite of good housekeeping's unsavory characters and wwf mentality , this white trash war of the roses is a surprisingly engaging film ."
0,"though there are entertaining and audacious moments , the movie's wildly careening tone and an extremely flat lead performance do little to salvage this filmmaker's flailing reputation ."
0,goes on and on to the point of nausea .
0,"when the painted backdrops in a movie are more alive than its characters , you know you're in trouble ."
0,poor ben bratt couldn't find stardom if mapquest emailed him point-to-point driving directions .
1,"though frodo's quest remains unfulfilled , a hardy group of determined new zealanders has proved its creative mettle ."
1,"it's a testament to de niro and director michael caton-jones that by movie's end , we accept the characters and the film , flaws and all ."
1,"[the digital effects] reminded me of terry gilliam's rudimentary old monty python cartoons , in which he would cut out figures from drawings and photographs and paste them together ."
0,"has not so much been written as assembled , frankenstein-like , out of other , marginally better shoot-em-ups ."
1,"this road movie gives you emotional whiplash , and you'll be glad you went along for the ride ."
1,"amazing ! a college story that works even without vulgarity , sex scenes , and cussing !"
0,"in its best moments , resembles a bad high school production of grease , without benefit of song ."
0,"theological matters aside , the movie is so clumsily sentimental and ineptly directed it may leave you speaking in tongues ."
1,poignant japanese epic about adolescent anomie and heartbreak .
1,"often overwrought and at times positively irritating , the film turns into an engrossing thriller almost in spite of itself ."
0,spain's greatest star wattage doesn't overcome the tumult of maudlin tragedy .
0,""" roger michell ( "" notting hill "" ) directs a morality thriller . """
1,"an unflinching , complex portrait of a modern israel that is rarely seen on-screen ."
1,"twenty years later , e . t . is still a cinematic touchstone ."
1,"more than simply a portrait of early extreme sports , this peek into the 1970s skateboard revolution is a skateboard film as social anthropology . . ."
0,". . . the film falls back on the same old formula of teen sex , outrageous pranks and scenes designed to push the envelope of bad taste for laughs ."
1,the imax screen enhances the personal touch of manual animation .
0,"while this film has an 'a' list cast and some strong supporting players , the tale -- like its central figure , vivi -- is just a little bit hard to love ."
1,"an engaging , formulaic sports drama that carries a charge of genuine excitement ."
1,"the delicious trimmingsarrive early and stay late , filling nearly every minutewith a lighthearted glow , some impudent snickers , and a glorious dose of humankind's liberating ability to triumph over a scrooge or two ."
1,"no worse a film than breaking out , and breaking out was utterly charming ."
1,"warm in its loving yet unforgivingly inconsistent depiction of everyday people , relaxed in its perfect quiet pace and proud in its message . i loved this film ."
1,"a deliciously mordant , bitter black comedy ."
0,"so we got ten little indians meets friday the 13th by way of clean and sober , filmed on the set of carpenter's the thing and loaded with actors you're most likely to find on the next inevitable incarnation of the love boat ."
0,"a dull , simple-minded and stereotypical tale of drugs , death and mind-numbing indifference on the inner-city streets ."
0,"ninety minutes of viva castro ! can be as tiresome as 9 seconds of jesse helms' anti- castro rhetoric , which are included"
0,a well-made but emotionally scattered film whose hero gives his heart only to the dog .
0,"it's tommy's job to clean the peep booths surrounding her , and after viewing this one , you'll feel like mopping up , too ."
0,the first fatal attraction was vile enough . do we really need the tiger beat version ?
0,"the whole thing feels like a ruse , a tactic to cover up the fact that the picture is constructed around a core of flimsy -- or , worse yet , nonexistent -- ideas ."
1,it's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman .
0,"the movie takes itself too seriously and , as a result , it makes for only intermittent fun ."
1,"( a ) hollywood sheen bedevils the film from the very beginning . . . ( but ) lohman's moist , deeply emotional eyes shine through this bogus veneer . . ."
0,"sorvino makes the princess seem smug and cartoonish , and the film only really comes alive when poor hermocrates and leontine pathetically compare notes about their budding amours ."
0,the hackneyed story about an affluent damsel in distress who decides to fight her bully of a husband is simply too overdone .
1,one of the greatest romantic comedies of the past decade .
1,"directed with purpose and finesse by england's roger mitchell , who handily makes the move from pleasing , relatively lightweight commercial fare such as notting hill to commercial fare with real thematic heft ."
0,. . . too dull to enjoy .
0,"what is captured during the conceptual process doesn't add up to a sufficient explanation of what the final dance work , the selection , became in its final form ."
0,"a 'girls gone wild' video for the boho art-house crowd , the burning sensation isn't a definitive counter-cultural document -- its makers aren't removed and inquisitive enough for that ."
1,"a time machine , a journey back to your childhood , when cares melted away in the dark theater , and films had the ability to mesmerize , astonish and entertain ."
0,you can thank me for this . i saw juwanna mann so you don't have to .
0,. . . tackling a low-budget movie in which inexperienced children play the two main characters might not be the best way to cut your teeth in the film industry .
0,director david fincher and writer david koepp can't sustain it .
1,parris' performance is credible and remarkably mature .
1,"it is far from the worst , thanks to the topical issues it raises , the performances of stewart and hardy , and that essential feature -- a decent full-on space battle ."
0,"there's a solid woman- finding-herself story somewhere in here , but you'd have to dig pretty deep to uncover it ."
1,the first bond movie in ages that isn't fake fun .
0,"though jones and snipes are enthralling , the movie bogs down in rhetoric and cliché ."
1,what sets this romantic comedy apart from most hollywood romantic comedies is its low-key way of tackling what seems like done-to-death material .
1,"with one exception , every blighter in this particular south london housing project digs into dysfunction like it's a big , comforting jar of marmite , to be slathered on crackers and served as a feast of bleakness ."
0,. . . standard guns versus martial arts cliche with little new added .
0,has its charming quirks and its dull spots .
0,"the premise is in extremely bad taste , and the film's supposed insights are so poorly thought-out and substance-free that even a high school senior taking his or her first psychology class could dismiss them ."
0,"while howard's appreciation of brown and his writing is clearly well-meaning and sincere , the movie would be impossible to sit through were it not for the supporting cast ."
0,"when not wallowing in its characters' frustrations , the movie is busy contriving false , sitcom-worthy solutions to their problems ."
1,"elegant , mannered and teasing ."
0,". . . an airless , prepackaged julia roberts wannabe that stinks so badly of hard-sell image-mongering you'll wonder if lopez's publicist should share screenwriting credit ."
0,". . . unlikable , uninteresting , unfunny , and completely , utterly inept ."
0,"while easier to sit through than most of jaglom's self-conscious and gratingly irritating films , it's still tainted by cliches , painful improbability and murky points ."
0,"how can such a cold movie claim to express warmth and longing ? in truth , it has all the heart of a porno flick ( but none of the sheer lust ) ."
0,screenwriter dan schneider and director shawn levy substitute volume and primary colors for humor and bite .
0,a sequel that's much too big for its britches .
1,. . . quite good at providing some good old fashioned spooks .
0,. . . ( like ) channel surfing between the discovery channel and a late-night made-for-cable action movie .
1,"boldly engineering a collision between tawdry b-movie flamboyance and grandiose spiritual anomie , rose's film , true to its source material , provides a tenacious demonstration of death as the great equalizer ."
0,so relentlessly wholesome it made me want to swipe something .
0,"for all its alleged youthful fire , xxx is no less subservient to bond's tired formula of guns , girls and gadgets while brandishing a new action hero ."
0,"solondz is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous ."
0,"the movie is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the "" webcast . """
1,"a competent , unpretentious entertainment destined to fill the after-school slot at shopping mall theaters across the country ."
0,"the movie isn't painfully bad , something to be 'fully experienced' ; it's just tediously bad , something to be fully forgotten ."
0,confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it .
0,"while van wilder may not be the worst national lampoon film , it's far from being this generation's animal house ."
0,the affectionate loopiness that once seemed congenital to demme's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects .
1,". . . tunney is allowed to build an uncommonly human character , an almost real-live girl complete with trouble and hope ."
0,"lucas has in fact come closer than anyone could desire to the cheap , graceless , hackneyed sci-fi serials of the '30s and '40s ."
0,below is well below expectations .
0,strident and inelegant in its 'message-movie' posturing .
0,"between bedroom scenes , viewers may find themselves wishing they could roll over and take a nap ."
0,a film that plays things so nice 'n safe as to often play like a milquetoast movie of the week blown up for the big screen .
1,a cockamamie tone poem pitched precipitously between swoony lyricism and violent catastrophe . . . the most aggressively nerve-wracking and screamingly neurotic romantic comedy in cinema history .
0,the real question this movie poses is not 'who ? ' but 'why ? '
0,"shows holmes has the screen presence to become a major-league leading lady , ( but ) the movie itself is an underachiever , a psychological mystery that takes its sweet time building to a climax that's scarcely a surprise by the time it arrives ."
0,"to me , it sounds like a cruel deception carried out by men of marginal intelligence , with reactionary ideas about women and a total lack of empathy ."
1,"at times the guys taps into some powerful emotions , but this kind of material is more effective on stage . it's not a motion picture ; it's an utterly static picture ."
1,it's a bittersweet and lyrical mix of elements .
1,"while bollywood/hollywood will undoubtedly provide its keenest pleasures to those familiar with bombay musicals , it also has plenty for those ( like me ) who aren't ."
0,"showtime isn't particularly assaultive , but it can still make you feel that you never want to see another car chase , explosion or gunfight again ."
1,a sly dissection of the inanities of the contemporary music business and a rather sad story of the difficulties of artistic collaboration .
0,"it's at once laughable and compulsively watchable , in its committed dumbness ."
1,"the continued good chemistry between carmen and juni is what keeps this slightly disappointing sequel going , with enough amusing banter -- blessedly curse-free -- to keep both kids and parents entertained ."
1,the mark of a respectable summer blockbuster is one of two things : unadulterated thrills or genuine laughs .
1,"a perceptive , good-natured movie ."
0,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . it's a buggy drag ."
0,the trappings of i spy are so familiar you might as well be watching a rerun .
0,"it all starts to smack of a hallmark hall of fame , with a few four letter words thrown in that are generally not heard on television ."
0,jolie's performance vanishes somewhere between her hair and her lips .
0,"eastwood winces , clutches his chest and gasps for breath . it's a spectacular performance - ahem , we hope it's only acting ."
1,"a smart , compelling drama ."
1,"[washington's] strong hand , keen eye , sweet spirit and good taste are reflected in almost every scene ."
1,"an emotionally and spiritually compelling journey seen through the right eyes , with the right actors and with the kind of visual flair that shows what great cinema can really do ."
1,"if the man from elysian fields is doomed by its smallness , it is also elevated by it--the kind of movie that you enjoy more because you're one of the lucky few who sought it out ."
1,the wanton slipperiness of * corpus and its amiable jerking and reshaping of physical time and space would make it a great piece to watch with kids and use to introduce video as art .
1,reno himself can take credit for most of the movie's success . he's one of the few 'cool' actors who never seems aware of his own coolness .
0,"even on its own ludicrous terms , the sum of all fears generates little narrative momentum , and invites unflattering comparisons to other installments in the ryan series ."
1,you won't look at religious fanatics -- or backyard sheds -- the same way again .
1,the kind of nervous film that will either give you a mild headache or exhilarate you .
0,makes for a pretty unpleasant viewing experience .
0,there isn't one moment in the film that surprises or delights .
1,douglas mcgrath's nicholas nickleby does dickens as it should be done cinematically .
0,"scotland , pa . blurs the line between black comedy and black hole ."
0,the film is really not so much bad as bland .
0,it shows that some studios firmly believe that people have lost the ability to think and will forgive any shoddy product as long as there's a little girl-on-girl action .
0,"solondz may be convinced that he has something significant to say , but he isn't talking a talk that appeals to me ."
0,its save-the-planet message clashes with its crass marketing .
0,"the animation is competent , and some of the gags are quite funny , but jonah . . . never shakes the oppressive , morally superior good-for-you quality that almost automatically accompanies didactic entertainment ."
0,the whole film has this sneaky feel to it  as if the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product .
0,"when the first few villians are introduced as "" spider "" and "" snake "" you know you're in for a real winner , creativity at its peak ."
1,"with notorious c . h . o . cho proves she has the stuff to stand tall with pryor , carlin and murphy ."
0,corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in .
1,"merely as a technical , logistical feat , russian ark marks a cinematic milestone ."
0,"to be influenced chiefly by humanity's greatest shame , reality shows -- reality shows for god's sake ! -- is a crime that should be punishable by chainsaw ."
0,"sex ironically has little to do with the story , which becomes something about how lame it is to try and evade your responsibilities and that you should never , ever , leave a large dog alone with a toddler . but never mind all that ; the boobs are fantasti"
1,waiting for godard can be fruitful : 'in praise of love' is the director's epitaph for himself .
0,"shot perhaps 'artistically' with handheld cameras and apparently no movie lights by joaquin baca-asay , the low-budget production swings annoyingly between vertigo and opacity ."
0,simone is not a bad film . it just doesn't have anything really interesting to say .
1,a feel-good picture in the best sense of the term .
0,"like those to rome , all roads in the banger sisters inevitably lead to a joke about hawn's breasts , which constantly threaten to upstage the woman sporting them ."
1,"an absorbing , slice-of-depression life that touches nerves and rings true ."
0,more likely to have you scratching your head than hiding under your seat .
0,"if you saw it on tv , you'd probably turn it off , convinced that you had already seen that movie ."
0,"it's a loathsome movie , it really is and it makes absolutely no sense ."
0,some motion pictures portray ultimate passion ; others create ultimate thrills . men in black ii achieves ultimate insignificance -- it's the sci-fi comedy spectacle as whiffle-ball epic .
0,the story really has no place to go since simone is not realshe can't provide any conflict .
0,this 90-minute dud could pass for mike tyson's e ! true hollywood story .
1,"elegant and eloquent [meditation] on death and that most elusive of passions , love ."
1,a quietly reflective and melancholy new zealand film about an eventful summer in a 13-year-old girl's life .
0,"in the process of trimming the movie to an expeditious 84 minutes , director roger kumble seems to have dumped a whole lot of plot in favor of . . . outrageous gags ."
0,friday after next is a lot more bluster than bite .
1,"even though it is infused with the sensibility of a video director , it doesn't make for completely empty entertainment"
1,"an enjoyable film for the family , amusing and cute for both adults and kids ."
0,"a timid , soggy near miss ."
0,a fan film that for the uninitiated plays better on video with the sound turned down .
0,"yes , spirited away is a triumph of imagination , but it's also a failure of storytelling ."
0,"in the second half of the film , frei's control loosens in direct proportion to the amount of screen time he gives nachtwey for self-analysis ."
1,"it's a wise and powerful tale of race and culture forcefully told , with superb performances throughout ."
0,"an ambitiously naturalistic , albeit half-baked , drama about an abused , inner-city autistic teen ."
1,"[næs] directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage ."
0,"hopelessly inane , humorless and under-inspired ."
1,"that storytelling has value cannot be denied . not even solondz's thirst for controversy , sketchy characters and immature provocations can fully succeed at cheapening it ."
1,maintains your sympathy for this otherwise challenging soul by letting you share her one-room world for a while .
0,"the actors are appealing , but elysian fields is idiotic and absurdly sentimental ."
1,kudos to the most enchanting film of the year .
0,the latest vapid actor's exercise to appropriate the structure of arthur schnitzler's reigen .
0,is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ?
1,"with an unflappable air of decadent urbanity , everett remains a perfect wildean actor , and a relaxed firth displays impeccable comic skill ."
1,an immensely entertaining look at some of the unsung heroes of 20th century pop music .
1,"más sarcástica , divertida y demencial que su predecesora , es un buen ejemplo de lo que es el cine de entretenimiento puro y sin complejos ."
0,". . . a complete shambles of a movie so sloppy , so uneven , so damn unpleasant that i can't believe any viewer , young or old , would have a good time here ."
1,"complex , affecting and uniquely almodóvar , the film evokes strong emotions and pushes viewers to question their deepest notions of moral right and wrong ."
1,"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure ."
1,"an incendiary , deeply thought-provoking look at one of the most peculiar ( and peculiarly venomous ) bigotries in our increasingly frightening theocracy"
1,there's so much to look at in metropolis you hate to tear your eyes away from the images long enough to read the subtitles .
0,what would jesus do if he was a film director ? he'd create a movie better than this .
1,"it's usually a bad sign when directors abandon their scripts and go where the moment takes them , but olympia , wash . , based filmmakers anne de marcken and marilyn freeman did just that and it's what makes their project so interesting ."
0,"[taylor] takes us on a ride that's consistently surprising , easy to watch -- but , oh , so dumb ."
1,"occasionally , in the course of reviewing art-house obscurities and slam-bam action flicks , a jaded critic smacks into something truly new ."
0,"features nonsensical and laughable plotting , wooden performances , ineptly directed action sequences and some of the worst dialogue in recent memory ."
1,it's clear that mehta simply wanted to update her beloved genre for the thousands of indians who fancy themselves too sophisticated for the cheese-laced spectacles that pack 'em in on the subcontinent .
0,the journey toward redemption feels more like a cinematic experiment than a full-blown movie .
1,"the film delivers what it promises : a look at the "" wild ride "" that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans ."
1,a refreshing change from the usual whoopee-cushion effort aimed at the youth market .
0,"the plot is nothing but boilerplate clichés from start to finish , and the script assumes that not only would subtlety be lost on the target audience , but that it's also too stupid to realize that they've already seen this exact same movie a hundred times"
0,"while american adobo has its heart ( and its palate ) in the right place , its brain is a little scattered -- ditsy , even ."
1,"the acting , for the most part , is terrific , although the actors must struggle with the fact that they're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans ."
1,"rarely , indeed almost never , is such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema ."
0,"the movie doesn't think much of its characters , its protagonist , or of us ."
0,a tv episode inflated past its natural length .
1,"what [denis] accomplishes in his chilling , unnerving film is a double portrait of two young women whose lives were as claustrophic , suffocating and chilly as the attics to which they were inevitably consigned ."
0,report card : doesn't live up to the exalted tagline - there's definite room for improvement . doesn't deserve a passing grade ( even on a curve ) .
1,"a compelling yarn , but not quite a ripping one ."
1,all but the most persnickety preteens should enjoy this nonthreatening but thrilling adventure .
1,about the best thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste .
0,"a baffling misfire , and possibly the weakest movie [woody allen] has made in the last twenty years ."
1,the combination of lightness and strictness in this instance gives italian for beginners an amiable aimlessness that keeps it from seeming predictably formulaic .
0,it's probably not easy to make such a worthless film . . .
0,"the emperor's club is one of those films that possesses all the good intentions in the world , but . . ."
1,"all the actors are good in pauline & paulette but van der groen , described as 'belgium's national treasure , ' is especially terrific as pauline ."
1,"a buoyant romantic comedy about friendship , love , and the truth that we're all in this together ."
0,the pacing is often way off and there are too many bona fide groaners among too few laughs .
1,"a shimmeringly lovely coming-of-age portrait , shot in artful , watery tones of blue , green and brown ."
0,"the acting is just fine , but there's not enough substance here to sustain interest for the full 90 minutes , especially with the weak payoff ."
0,"rymer doesn't trust laughs -- and doesn't conjure proper respect for followers of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects ."
0,. . . its stupidities wind up sticking in one's mind a lot more than the cool bits .
1,"most haunting about "" fence "" is its conclusion , when we hear the ultimate fate of these girls and realize , much to our dismay , that this really did happen . noyce's greatest mistake is thinking that we needed sweeping , dramatic , hollywood moments to keep us"
0,fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur .
0,"the streets , shot by cinematographer michael ballhaus , may be as authentic as they are mean , but it is nearly impossible to care about what happens on them ."
0,an intermittently pleasing but mostly routine effort .
1,"two hours of melodramatic musical married to two hours of underdog sports intrigue , if the picture also shares the weaknesses of both genres , more's the pity ."
0,slackers' jokey approach to college education is disappointingly simplistic -- the film's biggest problem -- and there are no unforgettably stupid stunts or uproariously rude lines of dialogue to remember it by .
0,"many shallower movies these days seem too long , but this one is egregiously short ."
0,"while the film misfires at every level , the biggest downside is the paucity of laughter in what's supposed to be a comedy ."
0,"the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention ."
0,there's nothing remotely topical or sexy here .
1,"a droll , well-acted , character-driven comedy with unexpected deposits of feeling ."
1,. . . spellbinding fun and deliciously exploitative .
0,the problem is that the movie has no idea of it is serious or not .
0,. . . watching this film nearly provoked me to take my own life . and if the hours wins 'best picture' i just might .
1,its vision of that awkward age when sex threatens to overwhelm everything else is acute enough to make everyone who has been there squirm with recognition .
1,"the appearance of treebeard and gollum's expanded role will either have you loving what you're seeing , or rolling your eyes . i loved it ! gollum's 'performance' is incredible !"
0,a frustrating combination of strained humor and heavy-handed sentimentality .
1,"still rapturous after all these years , cinema paradiso stands as one of the great films about movie love ."
1,there's much tongue in cheek in the film and there's no doubt the filmmaker is having fun with it all .
0,"as immaculate as stuart little 2 is , it could be a lot better if it were , well , more adventurous ."
0,"cold , pretentious , thoroughly dislikable study in sociopathy ."
1,"this chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare ."
0,that such a horrible movie could have sprung from such a great one is one of the year's worst cinematic tragedies .
1,"a perfectly respectable , perfectly inoffensive , easily forgettable film ."
1,meant to reduce blake's philosophy into a tragic coming-of-age saga punctuated by bursts of animator todd mcfarlane's superhero dystopia .
1,what it lacks in originality it makes up for in effective if cheap moments of fright and dread .
0,[siegel] and co-writers lisa bazadona and grace woodard have relied too much on convention in creating the characters who surround frankie .
0,"a series of escapades demonstrating the adage that what is good for the goose is also good for the gander , some of which occasionally amuses but none of which amounts to much of a story ."
1,"lauren ambrose comes alive under the attention from two strangers in town - with honest performances and realistic interaction between the characters , this is a coming-of-age story with a twist ."
0,it's pretentious in a way that verges on the amateurish .
1,"more than their unique residences , home movie is about the people who live in them , who have carved their own comfortable niche in the world and have been kind enough to share it ."
1,"this boisterous comedy serves up a cruel reminder of the fate of hundreds of thousands of chinese , one which can only qualify as a terrible tragedy ."
0,"i'm not saying that ice age doesn't have some fairly pretty pictures , but there's not enough substance in the story to actually give them life ."
0,you could nap for an hour and not miss a thing .
0,"dull and mechanical , kinda like a very goofy museum exhibit"
0,yet another weepy southern bore-athon .
0,imagine a really bad community theater production of west side story without the songs .
1,"anyone who's ever suffered under a martinet music instructor has no doubt fantasized about what an unhappy , repressed and twisted personal life their tormentor deserved . these people are really going to love the piano teacher ."
1,fulfills the minimum requirement of disney animation .
0,"feels aimless for much of its running time , until late in the film when a tidal wave of plot arrives , leaving questions in its wake ."
1,ozpetek joins the ranks of those gay filmmakers who have used the emigre experience to explore same-sex culture in ways that elude the more nationally settled .
0,"very much a home video , and so devoid of artifice and purpose that it appears not to have been edited at all ."
0,"enigma is well-made , but it's just too dry and too placid ."
1,"if you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera , this oscar-nominated documentary takes you there ."
1,"if you sometimes like to go to the movies to have fun , wasabi is a good place to start ."
1,"in many ways , reminiscent of 1992's unforgiven which also utilized the scintillating force of its actors to draw out the menace of its sparse dialogue ."
1,"although it lacks the detail of the book , the film does pack some serious suspense ."
0,"the four feathers is definitely horse feathers , but if you go in knowing that , you might have fun in this cinematic sandbox ."
1,much smarter and more attentive than it first sets out to be .
0,it's absolutely amazing how first-time director kevin donovan managed to find something new to add to the canon of chan . make chan's action sequences boring .
1,"many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside , and i don't think that a . c . will help this movie one bit ."
0,the movie is obviously a labour of love so howard appears to have had free rein to be as pretentious as he wanted .
1,savvy director robert j . siegel and his co-writers keep the story subtle and us in suspense .
0,"the jokes are flat , and the action looks fake ."
0,mildly entertaining .
1,"dong shows how intolerance has the power to deform families , then tear them apart ."
1,the modern master of the chase sequence returns with a chase to end all chases
0,"suggests puns about ingredients and soup and somebody being off their noodle , but let's just say the ingredients don't quite add up to a meal ."
0,no reason for anyone to invest their hard-earned bucks into a movie which obviously didn't invest much into itself either .
1,a gem of a movie .
0,"i was hoping that it would be sleazy and fun , but it was neither ."
1,"this isn't a retooled genre piece , the tale of a guy and his gun , but an amiably idiosyncratic work ."
0,it's mindless junk like this that makes you appreciate original romantic comedies like punch-drunk love .
0,"the writers , director wally wolodarsky , and all the actors should start their own coeducational fraternity : kappa rho alpha phi ."
0,tries to add some spice to its quirky sentiments but the taste is all too familiar .
1,"though overall an overwhelmingly positive portrayal , the film doesn't ignore the more problematic aspects of brown's life ."
0,"the doofus-on- the-loose banter of welcome to collinwood has a cocky , after-hours loopiness to it . and as with most late-night bull sessions , eventually the content isn't nearly as captivating as the rowdy participants think it is ."
1,a well-executed spy-thriller .
1,there's a vastness implied in metropolis that is just breathtaking .
0,"it's mighty tedious for the viewer who has to contend with unpleasant characters , hit-and-miss performances and awkwardly staged scenes ."
0,"loud , silly , stupid and pointless ."
0,"i'm convinced i could keep a family of five blind , crippled , amish people alive in this situation better than these british soldiers do at keeping themselves kicking ."
1,the formula is familiar but enjoyable .
1,connoisseurs of chinese film will be pleased to discover that tian's meticulous talent has not withered during his enforced hiatus .
1,"if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought unexpected gravity to blade ii ."
